,Organic_Halide_SMILES,Organoboron_SMILES,Solvent_SMILES,Reagent_SMILES,Ligand_SMILES,Product_SMILES,Catalyst_SMILES,yield,washed_Organic_Halide_SMILES,washed_Organoboron_SMILES,washed_Solvent_SMILES,washed_Reagent_SMILES,washed_Ligand_SMILES,washed_Product_SMILES,washed_Catalyst_SMILES
0,c1cc2cc(ccc2nc1)Cl,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C,17.3301256176142,c1cc2cc(ccc2nc1)Cl,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C
1,c1cc2cc(ccc2nc1)OS(=O)(=O)C(F)(F)F,B1(OC(C(O1)(C)C)(C)C)c2c(ccc3c2cnn3C4CCCCO4)C,CN(C)C=O.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C,52.8703389987893,c1cc2cc(ccc2nc1)OS(=O)(=O)C(F)(F)F,B1(OC(C(O1)(C)C)(C)C)c2c(ccc3c2cnn3C4CCCCO4)C,CN(C)C=O.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C
2,c1cc2cc(ccc2nc1)OS(=O)(=O)C(F)(F)F,[B-](c1c(ccc2c1cnn2C3CCCCO3)C)(F)(F)F.[K+],CN(C)C=O.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C,18.7754489678554,c1cc2cc(ccc2nc1)OS(=O)(=O)C(F)(F)F,[B-](c1c(ccc2c1cnn2C3CCCCO3)C)(F)(F)F.[K+],CN(C)C=O.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C
3,c1cc2cc(ccc2nc1)I,[B-](c1c(ccc2c1cnn2C3CCCCO3)C)(F)(F)F.[K+],CN(C)C=O.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C,16.212147075983,c1cc2cc(ccc2nc1)I,[B-](c1c(ccc2c1cnn2C3CCCCO3)C)(F)(F)F.[K+],CN(C)C=O.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C
4,c1cc2cc(ccc2nc1)Cl,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CC#N.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C,4.76410921845962,c1cc2cc(ccc2nc1)Cl,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CC#N.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C
5,c1cc2cc(ccc2nc1)Br,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CC#N.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C,79.3058735089457,c1cc2cc(ccc2nc1)Br,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CC#N.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C
6,c1cc2cc(ccc2nc1)OS(=O)(=O)C(F)(F)F,[B-](c1c(ccc2c1cnn2C3CCCCO3)C)(F)(F)F.[K+],CC#N.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C,17.903382796436,c1cc2cc(ccc2nc1)OS(=O)(=O)C(F)(F)F,[B-](c1c(ccc2c1cnn2C3CCCCO3)C)(F)(F)F.[K+],CC#N.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C
7,c1cc2cc(ccc2nc1)I,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CO.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C,86.1091687113022,c1cc2cc(ccc2nc1)I,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CO.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C
8,c1cc2cc(ccc2nc1)OS(=O)(=O)C(F)(F)F,B1(OC(C(O1)(C)C)(C)C)c2c(ccc3c2cnn3C4CCCCO4)C,CO.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C,28.737720360611,c1cc2cc(ccc2nc1)OS(=O)(=O)C(F)(F)F,B1(OC(C(O1)(C)C)(C)C)c2c(ccc3c2cnn3C4CCCCO4)C,CO.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C
9,c1cc2cc(ccc2nc1)I,B1(OC(C(O1)(C)C)(C)C)c2c(ccc3c2cnn3C4CCCCO4)C,CO.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C,80.0180316247857,c1cc2cc(ccc2nc1)I,B1(OC(C(O1)(C)C)(C)C)c2c(ccc3c2cnn3C4CCCCO4)C,CO.O,[OH-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(c1c3ccc4c(c3)cccn4)cnn2C5CCCCO5,CC(=O)O[Pd]OC(=O)C
